Popularity,Unique_ID,Name,Genre,Country,Song_Name,Timestamp,Views,Comments,Likes,Followers
1151.0,5,5,5,5,5,5,5,5,5,5
1152.0,4,4,4,4,4,4,4,4,4,4
1153.0,7,7,7,7,7,7,7,7,7,7
1154.0,12,12,12,12,12,12,12,12,12,12
1155.0,6,6,6,6,6,6,6,6,6,6
1156.0,7,7,7,7,7,7,7,7,7,7
1157.0,7,7,7,7,7,7,7,7,7,7
1158.0,4,4,4,4,4,4,4,4,4,4
1159.0,5,5,5,5,5,5,5,5,5,5
1160.0,7,7,7,7,7,7,7,7,7,7
1161.0,9,9,9,9,9,9,9,9,9,9
1162.0,9,9,9,9,9,9,9,9,9,9
1163.0,9,9,9,9,9,9,9,9,9,9
1164.0,5,5,5,5,5,5,5,5,5,5
1165.0,11,11,11,11,11,11,11,11,11,11
1166.0,6,6,6,6,6,6,6,6,6,6
1167.0,10,10,10,10,10,10,10,10,10,10
1168.0,6,6,6,6,6,6,6,6,6,6
1169.0,7,7,7,7,7,7,7,7,7,7
1170.0,9,9,9,9,9,9,9,9,9,9
1171.0,8,8,8,8,8,8,8,8,8,8
1172.0,10,10,10,10,10,10,10,10,10,10
1173.0,7,7,7,7,7,7,7,7,7,7
1174.0,11,11,11,11,11,11,11,11,11,11
1175.0,6,6,6,6,6,6,6,6,6,6
1176.0,10,10,10,10,10,10,10,10,10,10
1177.0,4,4,4,4,4,4,4,4,4,4
1178.0,10,10,10,10,10,10,10,10,10,10
1179.0,9,9,9,9,9,9,9,9,9,9
1180.0,6,6,6,6,6,6,6,6,6,6
1181.0,6,6,6,6,6,6,6,6,6,6
1182.0,4,4,4,4,4,4,4,4,4,4
1183.0,6,6,6,6,6,6,6,6,6,6
1184.0,7,7,7,7,7,7,7,7,7,7
1185.0,9,9,9,9,9,9,9,9,9,9
1186.0,4,4,4,4,4,4,4,4,4,4
1187.0,4,4,4,4,4,4,4,4,4,4
1188.0,7,7,7,7,7,7,7,7,7,7
1189.0,9,9,9,9,9,9,9,9,9,9
1190.0,3,3,3,3,3,3,3,3,3,3
1191.0,5,5,5,5,5,5,5,5,5,5
1192.0,7,7,7,7,7,7,7,7,7,7
1193.0,8,8,8,8,8,8,8,8,8,8
1194.0,9,9,9,9,9,9,9,9,9,9
1195.0,7,7,7,7,7,7,7,7,7,7
1196.0,5,5,5,5,5,5,5,5,5,5
1197.0,10,10,10,10,10,10,10,10,10,10
1198.0,7,7,7,7,7,7,7,7,7,7
1199.0,8,8,8,8,8,8,8,8,8,8
1200.0,8,8,8,8,8,8,8,8,8,8
1201.0,4,4,4,4,4,4,4,4,4,4
1202.0,4,4,4,4,4,4,4,4,4,4
1203.0,7,7,7,7,7,7,7,7,7,7
1204.0,6,6,6,6,6,6,6,6,6,6
1205.0,8,8,8,8,8,8,8,8,8,8
1206.0,11,11,11,11,11,11,11,11,11,11
1207.0,7,7,7,7,7,7,7,7,7,7
1208.0,6,6,6,6,6,6,6,6,6,6
1209.0,4,4,4,4,4,4,4,4,4,4
1210.0,10,10,10,10,10,10,10,10,10,10
1211.0,10,10,10,10,10,10,10,10,10,10
1212.0,6,6,6,6,6,6,6,6,6,6
1213.0,2,2,2,2,2,2,2,2,2,2
1214.0,7,7,7,7,7,7,7,7,7,7
1215.0,1,1,1,1,1,1,1,1,1,1
1216.0,9,9,9,9,9,9,9,9,9,9
1217.0,4,4,4,4,4,4,4,4,4,4
1218.0,4,4,4,4,4,4,4,4,4,4
1219.0,4,4,4,4,4,4,4,4,4,4
1220.0,5,5,5,5,5,5,5,5,5,5
1221.0,1,1,1,1,1,1,1,1,1,1
1222.0,10,10,10,10,10,10,10,10,10,10
1223.0,6,6,6,6,6,6,6,6,6,6
1224.0,5,5,5,5,5,5,5,5,5,5
1225.0,7,7,7,7,7,7,7,7,7,7
1226.0,4,4,4,4,4,4,4,4,4,4
1227.0,8,8,8,8,8,8,8,8,8,8
1228.0,5,5,5,5,5,5,5,5,5,5
1229.0,10,10,10,10,10,10,10,10,10,10
1230.0,6,6,6,6,6,6,6,6,6,6
1231.0,4,4,4,4,4,4,4,4,4,4
1232.0,2,2,2,2,2,2,2,2,2,2
1233.0,4,4,4,4,4,4,4,4,4,4
1234.0,2,2,2,2,2,2,2,2,2,2
1235.0,3,3,3,3,3,3,3,3,3,3
1236.0,7,7,7,7,7,7,7,7,7,7
1237.0,5,5,5,5,5,5,5,5,5,5
1238.0,8,8,8,8,8,8,8,8,8,8
1239.0,4,4,4,4,4,4,4,4,4,4
1240.0,6,6,6,6,6,6,6,6,6,6
1241.0,4,4,4,4,4,4,4,4,4,4
1242.0,5,5,5,5,5,5,5,5,5,5
1243.0,6,6,6,6,6,6,6,6,6,6
1244.0,8,8,8,8,8,8,8,8,8,8
1245.0,3,3,3,3,3,3,3,3,3,3
1246.0,8,8,8,8,8,8,8,8,8,8
1247.0,6,6,6,6,6,6,6,6,6,6
1248.0,5,5,5,5,5,5,5,5,5,5
1249.0,4,4,4,4,4,4,4,4,4,4
1250.0,2,2,2,2,2,2,2,2,2,2
1251.0,6,6,6,6,6,6,6,6,6,6
1252.0,5,5,5,5,5,5,5,5,5,5
1253.0,8,8,8,8,8,8,8,8,8,8
1254.0,6,6,6,6,6,6,6,6,6,6
1255.0,6,6,6,6,6,6,6,6,6,6
1256.0,3,3,3,3,3,3,3,3,3,3
1257.0,8,8,8,8,8,8,8,8,8,8
1258.0,3,3,3,3,3,3,3,3,3,3
1259.0,9,9,9,9,9,9,9,9,9,9
1260.0,3,3,3,3,3,3,3,3,3,3
1261.0,5,5,5,5,5,5,5,5,5,5
1262.0,9,9,9,9,9,9,9,9,9,9
1263.0,6,6,6,6,6,6,6,6,6,6
1264.0,5,5,5,5,5,5,5,5,5,5
1265.0,3,3,3,3,3,3,3,3,3,3
1266.0,4,4,4,4,4,4,4,4,4,4
1267.0,4,4,4,4,4,4,4,4,4,4
1268.0,6,6,6,6,6,6,6,6,6,6
1269.0,4,4,4,4,4,4,4,4,4,4
1270.0,2,2,2,2,2,2,2,2,2,2
1271.0,7,7,7,7,7,7,7,7,7,7
1272.0,3,3,3,3,3,3,3,3,3,3
1273.0,5,5,5,5,5,5,5,5,5,5
1274.0,5,5,5,5,5,5,5,5,5,5
1275.0,6,6,6,6,6,6,6,6,6,6
1276.0,2,2,2,2,2,2,2,2,2,2
1277.0,14,14,14,14,14,14,14,14,14,14
1278.0,5,5,5,5,5,5,5,5,5,5
1279.0,10,10,10,10,10,10,10,10,10,10
1280.0,5,5,5,5,5,5,5,5,5,5
1281.0,4,4,4,4,4,4,4,4,4,4
1282.0,1,1,1,1,1,1,1,1,1,1
1283.0,4,4,4,4,4,4,4,4,4,4
1284.0,2,2,2,2,2,2,2,2,2,2
1285.0,7,7,7,7,7,7,7,7,7,7
1286.0,6,6,6,6,6,6,6,6,6,6
1287.0,5,5,5,5,5,5,5,5,5,5
1288.0,3,3,3,3,3,3,3,3,3,3
1289.0,3,3,3,3,3,3,3,3,3,3
1290.0,4,4,4,4,4,4,4,4,4,4
1291.0,2,2,2,2,2,2,2,2,2,2
1292.0,7,7,7,7,7,7,7,7,7,7
1293.0,7,7,7,7,7,7,7,7,7,7
1294.0,5,5,5,5,5,5,5,5,5,5
1295.0,1,1,1,1,1,1,1,1,1,1
1296.0,6,6,6,6,6,6,6,6,6,6
1297.0,3,3,3,3,3,3,3,3,3,3
1298.0,7,7,7,7,7,7,7,7,7,7
1299.0,4,4,4,4,4,4,4,4,4,4
1300.0,6,6,6,6,6,6,6,6,6,6
1301.0,2,2,2,2,2,2,2,2,2,2
1302.0,3,3,3,3,3,3,3,3,3,3
1303.0,9,9,9,9,9,9,9,9,9,9
1304.0,7,7,7,7,7,7,7,7,7,7
1305.0,4,4,4,4,4,4,4,4,4,4
1306.0,2,2,2,2,2,2,2,2,2,2
1307.0,3,3,3,3,3,3,3,3,3,3
1308.0,3,3,3,3,3,3,3,3,3,3
1309.0,7,7,7,7,7,7,7,7,7,7
1310.0,4,4,4,4,4,4,4,4,4,4
1311.0,3,3,3,3,3,3,3,3,3,3
1312.0,2,2,2,2,2,2,2,2,2,2
1313.0,4,4,4,4,4,4,4,4,4,4
1314.0,2,2,2,2,2,2,2,2,2,2
1315.0,3,3,3,3,3,3,3,3,3,3
1316.0,5,5,5,5,5,5,5,5,5,5
1317.0,6,6,6,6,6,6,6,6,6,6
1318.0,6,6,6,6,6,6,6,6,6,6
1319.0,2,2,2,2,2,2,2,2,2,2
1320.0,11,11,11,11,11,11,11,11,11,11
1321.0,4,4,4,4,4,4,4,4,4,4
1322.0,3,3,3,3,3,3,3,3,3,3
1323.0,6,6,6,6,6,6,6,6,6,6
1324.0,2,2,2,2,2,2,2,2,2,2
1325.0,11,11,11,11,11,11,11,11,11,11
1326.0,5,5,5,5,5,5,5,5,5,5
1327.0,10,10,10,10,10,10,10,10,10,10
1328.0,2,2,2,2,2,2,2,2,2,2
1329.0,2,2,2,2,2,2,2,2,2,2
1330.0,6,6,6,6,6,6,6,6,6,6
1331.0,2,2,2,2,2,2,2,2,2,2
1332.0,6,6,6,6,6,6,6,6,6,6
1333.0,6,6,6,6,6,6,6,6,6,6
1334.0,2,2,2,2,2,2,2,2,2,2
1335.0,8,8,8,8,8,8,8,8,8,8
1336.0,1,1,1,1,1,1,1,1,1,1
1337.0,6,6,6,6,6,6,6,6,6,6
1338.0,3,3,3,3,3,3,3,3,3,3
1339.0,5,5,5,5,5,5,5,5,5,5
1340.0,8,8,8,8,8,8,8,8,8,8
1341.0,6,6,6,6,6,6,6,6,6,6
1342.0,4,4,4,4,4,4,4,4,4,4
1343.0,6,6,6,6,6,6,6,6,6,6
1344.0,4,4,4,4,4,4,4,4,4,4
1345.0,7,7,7,7,7,7,7,7,7,7
1346.0,3,3,3,3,3,3,3,3,3,3
1348.0,4,4,4,4,4,4,4,4,4,4
1349.0,5,5,5,5,5,5,5,5,5,5
1350.0,2,2,2,2,2,2,2,2,2,2
1351.0,6,6,6,6,6,6,6,6,6,6
1352.0,6,6,6,6,6,6,6,6,6,6
1353.0,5,5,5,5,5,5,5,5,5,5
1354.0,3,3,3,3,3,3,3,3,3,3
1355.0,5,5,5,5,5,5,5,5,5,5
1356.0,4,4,4,4,4,4,4,4,4,4
1357.0,5,5,5,5,5,5,5,5,5,5
1358.0,4,4,4,4,4,4,4,4,4,4
1359.0,4,4,4,4,4,4,4,4,4,4
1360.0,2,2,2,2,2,2,2,2,2,2
1361.0,6,6,6,6,6,6,6,6,6,6
1362.0,6,6,6,6,6,6,6,6,6,6
1363.0,5,5,5,5,5,5,5,5,5,5
1364.0,3,3,3,3,3,3,3,3,3,3
1365.0,3,3,3,3,3,3,3,3,3,3
1366.0,6,6,6,6,6,6,6,6,6,6
1367.0,3,3,3,3,3,3,3,3,3,3
1368.0,7,7,7,7,7,7,7,7,7,7
1369.0,3,3,3,3,3,3,3,3,3,3
1370.0,8,8,8,8,8,8,8,8,8,8
1371.0,3,3,3,3,3,3,3,3,3,3
1372.0,4,4,4,4,4,4,4,4,4,4
1373.0,7,7,7,7,7,7,7,7,7,7
1374.0,5,5,5,5,5,5,5,5,5,5
1375.0,5,5,5,5,5,5,5,5,5,5
1376.0,6,6,6,6,6,6,6,6,6,6
1377.0,4,4,4,4,4,4,4,4,4,4
1378.0,4,4,4,4,4,4,4,4,4,4
1379.0,5,5,5,5,5,5,5,5,5,5
1380.0,5,5,5,5,5,5,5,5,5,5
1381.0,1,1,1,1,1,1,1,1,1,1
1382.0,3,3,3,3,3,3,3,3,3,3
1383.0,5,5,5,5,5,5,5,5,5,5
1384.0,5,5,5,5,5,5,5,5,5,5
1385.0,6,6,6,6,6,6,6,6,6,6
1386.0,4,4,4,4,4,4,4,4,4,4
1387.0,1,1,1,1,1,1,1,1,1,1
1388.0,5,5,5,5,5,5,5,5,5,5
1389.0,1,1,1,1,1,1,1,1,1,1
1390.0,4,4,4,4,4,4,4,4,4,4
1391.0,7,7,7,7,7,7,7,7,7,7
1392.0,6,6,6,6,6,6,6,6,6,6
1393.0,10,10,10,10,10,10,10,10,10,10
1394.0,4,4,4,4,4,4,4,4,4,4
1395.0,4,4,4,4,4,4,4,4,4,4
1396.0,5,5,5,5,5,5,5,5,5,5
1397.0,5,5,5,5,5,5,5,5,5,5
1398.0,3,3,3,3,3,3,3,3,3,3
1399.0,9,9,9,9,9,9,9,9,9,9
1400.0,3,3,3,3,3,3,3,3,3,3
1401.0,7,7,7,7,7,7,7,7,7,7
1402.0,3,3,3,3,3,3,3,3,3,3
1403.0,5,5,5,5,5,5,5,5,5,5
1404.0,2,2,2,2,2,2,2,2,2,2
1405.0,3,3,3,3,3,3,3,3,3,3
1406.0,9,9,9,9,9,9,9,9,9,9
1407.0,3,3,3,3,3,3,3,3,3,3
1408.0,1,1,1,1,1,1,1,1,1,1
1409.0,5,5,5,5,5,5,5,5,5,5
1410.0,4,4,4,4,4,4,4,4,4,4
1411.0,3,3,3,3,3,3,3,3,3,3
1412.0,7,7,7,7,7,7,7,7,7,7
1413.0,5,5,5,5,5,5,5,5,5,5
1414.0,3,3,3,3,3,3,3,3,3,3
1415.0,4,4,4,4,4,4,4,4,4,4
1416.0,3,3,3,3,3,3,3,3,3,3
1417.0,5,5,5,5,5,5,5,5,5,5
1418.0,4,4,4,4,4,4,4,4,4,4
1419.0,5,5,5,5,5,5,5,5,5,5
1420.0,5,5,5,5,5,5,5,5,5,5
1421.0,2,2,2,2,2,2,2,2,2,2
1422.0,2,2,2,2,2,2,2,2,2,2
1423.0,4,4,4,4,4,4,4,4,4,4
1424.0,2,2,2,2,2,2,2,2,2,2
1425.0,3,3,3,3,3,3,3,3,3,3
1426.0,7,7,7,7,7,7,7,7,7,7
1427.0,2,2,2,2,2,2,2,2,2,2
1428.0,4,4,4,4,4,4,4,4,4,4
1429.0,2,2,2,2,2,2,2,2,2,2
1430.0,4,4,4,4,4,4,4,4,4,4
1431.0,3,3,3,3,3,3,3,3,3,3
1432.0,4,4,4,4,4,4,4,4,4,4
1433.0,5,5,5,5,5,5,5,5,5,5
1434.0,3,3,3,3,3,3,3,3,3,3
1435.0,6,6,6,6,6,6,6,6,6,6
1436.0,3,3,3,3,3,3,3,3,3,3
1437.0,7,7,7,7,7,7,7,7,7,7
1438.0,4,4,4,4,4,4,4,4,4,4
1439.0,5,5,5,5,5,5,5,5,5,5
1440.0,7,7,7,7,7,7,7,7,7,7
1441.0,3,3,3,3,3,3,3,3,3,3
1442.0,4,4,4,4,4,4,4,4,4,4
1443.0,6,6,6,6,6,6,6,6,6,6
1444.0,5,5,5,5,5,5,5,5,5,5
1445.0,2,2,2,2,2,2,2,2,2,2
1446.0,4,4,4,4,4,4,4,4,4,4
1447.0,4,4,4,4,4,4,4,4,4,4
1448.0,4,4,4,4,4,4,4,4,4,4
1449.0,8,8,8,8,8,8,8,8,8,8
1450.0,7,7,7,7,7,7,7,7,7,7
1451.0,5,5,5,5,5,5,5,5,5,5
1452.0,3,3,3,3,3,3,3,3,3,3
1453.0,5,5,5,5,5,5,5,5,5,5
1454.0,6,6,6,6,6,6,6,6,6,6
1455.0,5,5,5,5,5,5,5,5,5,5
1456.0,2,2,2,2,2,2,2,2,2,2
1457.0,6,6,6,6,6,6,6,6,6,6
1458.0,4,4,4,4,4,4,4,4,4,4
1459.0,2,2,2,2,2,2,2,2,2,2
1460.0,6,6,6,6,6,6,6,6,6,6
1461.0,5,5,5,5,5,5,5,5,5,5
1462.0,5,5,5,5,5,5,5,5,5,5
1463.0,9,9,9,9,9,9,9,9,9,9
1464.0,8,8,8,8,8,8,8,8,8,8
1465.0,2,2,2,2,2,2,2,2,2,2
1466.0,5,5,5,5,5,5,5,5,5,5
1467.0,5,5,5,5,5,5,5,5,5,5
1468.0,5,5,5,5,5,5,5,5,5,5
1469.0,5,5,5,5,5,5,5,5,5,5
1471.0,3,3,3,3,3,3,3,3,3,3
1472.0,4,4,4,4,4,4,4,4,4,4
1473.0,4,4,4,4,4,4,4,4,4,4
1474.0,5,5,5,5,5,5,5,5,5,5
1475.0,6,6,6,6,6,6,6,6,6,6
1476.0,5,5,5,5,5,5,5,5,5,5
1477.0,8,8,8,8,8,8,8,8,8,8
1478.0,2,2,2,2,2,2,2,2,2,2
1479.0,7,7,7,7,7,7,7,7,7,7
1480.0,5,5,5,5,5,5,5,5,5,5
1481.0,6,6,6,6,6,6,6,6,6,6
1482.0,2,2,2,2,2,2,2,2,2,2
1484.0,5,5,5,5,5,5,5,5,5,5
1485.0,3,3,3,3,3,3,3,3,3,3
1486.0,7,7,7,7,7,7,7,7,7,7
1487.0,3,3,3,3,3,3,3,3,3,3
1488.0,3,3,3,3,3,3,3,3,3,3
1489.0,5,5,5,5,5,5,5,5,5,5
1490.0,1,1,1,1,1,1,1,1,1,1
1491.0,2,2,2,2,2,2,2,2,2,2
1492.0,4,4,4,4,4,4,4,4,4,4
1493.0,3,3,3,3,3,3,3,3,3,3
1494.0,3,3,3,3,3,3,3,3,3,3
1495.0,5,5,5,5,5,5,5,5,5,5
1496.0,1,1,1,1,1,1,1,1,1,1
1497.0,3,3,3,3,3,3,3,3,3,3
1498.0,4,4,4,4,4,4,4,4,4,4
1499.0,2,2,2,2,2,2,2,2,2,2
1500.0,2,2,2,2,2,2,2,2,2,2
1501.0,3,3,3,3,3,3,3,3,3,3
1502.0,2,2,2,2,2,2,2,2,2,2
1503.0,3,3,3,3,3,3,3,3,3,3
1504.0,4,4,4,4,4,4,4,4,4,4
1505.0,7,7,7,7,7,7,7,7,7,7
1506.0,6,6,6,6,6,6,6,6,6,6
1507.0,1,1,1,1,1,1,1,1,1,1
1508.0,1,1,1,1,1,1,1,1,1,1
1509.0,5,5,5,5,5,5,5,5,5,5
1510.0,5,5,5,5,5,5,5,5,5,5
1511.0,9,9,9,9,9,9,9,9,9,9
1512.0,4,4,4,4,4,4,4,4,4,4
1513.0,2,2,2,2,2,2,2,2,2,2
1514.0,9,9,9,9,9,9,9,9,9,9
1515.0,5,5,5,5,5,5,5,5,5,5
1516.0,7,7,7,7,7,7,7,7,7,7
1517.0,2,2,2,2,2,2,2,2,2,2
1518.0,4,4,4,4,4,4,4,4,4,4
1519.0,3,3,3,3,3,3,3,3,3,3
1520.0,6,6,6,6,6,6,6,6,6,6
1521.0,6,6,6,6,6,6,6,6,6,6
1522.0,4,4,4,4,4,4,4,4,4,4
1523.0,6,6,6,6,6,6,6,6,6,6
1524.0,7,7,7,7,7,7,7,7,7,7
1525.0,3,3,3,3,3,3,3,3,3,3
1526.0,2,2,2,2,2,2,2,2,2,2
1527.0,2,2,2,2,2,2,2,2,2,2
1528.0,7,7,7,7,7,7,7,7,7,7
1529.0,3,3,3,3,3,3,3,3,3,3
1530.0,2,2,2,2,2,2,2,2,2,2
1531.0,6,6,6,6,6,6,6,6,6,6
1532.0,4,4,4,4,4,4,4,4,4,4
1533.0,4,4,4,4,4,4,4,4,4,4
1534.0,3,3,3,3,3,3,3,3,3,3
1535.0,4,4,4,4,4,4,4,4,4,4
1536.0,4,4,4,4,4,4,4,4,4,4
1537.0,3,3,3,3,3,3,3,3,3,3
1538.0,2,2,2,2,2,2,2,2,2,2
1539.0,3,3,3,3,3,3,3,3,3,3
1540.0,3,3,3,3,3,3,3,3,3,3
1541.0,1,1,1,1,1,1,1,1,1,1
1542.0,4,4,4,4,4,4,4,4,4,4
1543.0,6,6,6,6,6,6,6,6,6,6
1544.0,7,7,7,7,7,7,7,7,7,7
1545.0,1,1,1,1,1,1,1,1,1,1
1546.0,4,4,4,4,4,4,4,4,4,4
1547.0,5,5,5,5,5,5,5,5,5,5
1549.0,3,3,3,3,3,3,3,3,3,3
1550.0,3,3,3,3,3,3,3,3,3,3
1551.0,2,2,2,2,2,2,2,2,2,2
1552.0,1,1,1,1,1,1,1,1,1,1
1553.0,3,3,3,3,3,3,3,3,3,3
1554.0,7,7,7,7,7,7,7,7,7,7
1555.0,3,3,3,3,3,3,3,3,3,3
1556.0,7,7,7,7,7,7,7,7,7,7
1557.0,5,5,5,5,5,5,5,5,5,5
1558.0,3,3,3,3,3,3,3,3,3,3
1559.0,3,3,3,3,3,3,3,3,3,3
1560.0,4,4,4,4,4,4,4,4,4,4
1561.0,4,4,4,4,4,4,4,4,4,4
1562.0,4,4,4,4,4,4,4,4,4,4
1563.0,2,2,2,2,2,2,2,2,2,2
1564.0,3,3,3,3,3,3,3,3,3,3
1565.0,3,3,3,3,3,3,3,3,3,3
1566.0,4,4,4,4,4,4,4,4,4,4
1567.0,5,5,5,5,5,5,5,5,5,5
1568.0,2,2,2,2,2,2,2,2,2,2
1569.0,6,6,6,6,6,6,6,6,6,6
1570.0,5,5,5,5,5,5,5,5,5,5
1571.0,5,5,5,5,5,5,5,5,5,5
1572.0,3,3,3,3,3,3,3,3,3,3
1573.0,7,7,7,7,7,7,7,7,7,7
1574.0,4,4,4,4,4,4,4,4,4,4
1575.0,5,5,5,5,5,5,5,5,5,5
1576.0,1,1,1,1,1,1,1,1,1,1
1577.0,1,1,1,1,1,1,1,1,1,1
1578.0,1,1,1,1,1,1,1,1,1,1
1579.0,1,1,1,1,1,1,1,1,1,1
1580.0,9,9,9,9,9,9,9,9,9,9
1581.0,3,3,3,3,3,3,3,3,3,3
1582.0,3,3,3,3,3,3,3,3,3,3
1583.0,2,2,2,2,2,2,2,2,2,2
1584.0,3,3,3,3,3,3,3,3,3,3
1585.0,6,6,6,6,6,6,6,6,6,6
1586.0,3,3,3,3,3,3,3,3,3,3
1587.0,2,2,2,2,2,2,2,2,2,2
1588.0,2,2,2,2,2,2,2,2,2,2
1589.0,8,8,8,8,8,8,8,8,8,8
1590.0,1,1,1,1,1,1,1,1,1,1
1591.0,2,2,2,2,2,2,2,2,2,2
1592.0,2,2,2,2,2,2,2,2,2,2
1593.0,2,2,2,2,2,2,2,2,2,2
1594.0,6,6,6,6,6,6,6,6,6,6
1595.0,3,3,3,3,3,3,3,3,3,3
1596.0,4,4,4,4,4,4,4,4,4,4
1597.0,2,2,2,2,2,2,2,2,2,2
1598.0,3,3,3,3,3,3,3,3,3,3
1599.0,5,5,5,5,5,5,5,5,5,5
1600.0,3,3,3,3,3,3,3,3,3,3
1601.0,7,7,7,7,7,7,7,7,7,7
1602.0,6,6,6,6,6,6,6,6,6,6
1603.0,3,3,3,3,3,3,3,3,3,3
1604.0,2,2,2,2,2,2,2,2,2,2
1605.0,5,5,5,5,5,5,5,5,5,5
1606.0,4,4,4,4,4,4,4,4,4,4
1607.0,2,2,2,2,2,2,2,2,2,2
1608.0,4,4,4,4,4,4,4,4,4,4
1609.0,5,5,5,5,5,5,5,5,5,5
1610.0,7,7,7,7,7,7,7,7,7,7
1611.0,4,4,4,4,4,4,4,4,4,4
1612.0,2,2,2,2,2,2,2,2,2,2
1613.0,3,3,3,3,3,3,3,3,3,3
1614.0,2,2,2,2,2,2,2,2,2,2
1615.0,4,4,4,4,4,4,4,4,4,4
1616.0,3,3,3,3,3,3,3,3,3,3
1617.0,3,3,3,3,3,3,3,3,3,3
1618.0,3,3,3,3,3,3,3,3,3,3
1619.0,6,6,6,6,6,6,6,6,6,6
1620.0,5,5,5,5,5,5,5,5,5,5
1621.0,3,3,3,3,3,3,3,3,3,3
1622.0,1,1,1,1,1,1,1,1,1,1
1623.0,4,4,4,4,4,4,4,4,4,4
1624.0,7,7,7,7,7,7,7,7,7,7
1625.0,5,5,5,5,5,5,5,5,5,5
1626.0,5,5,5,5,5,5,5,5,5,5
1627.0,3,3,3,3,3,3,3,3,3,3
1628.0,5,5,5,5,5,5,5,5,5,5
1629.0,7,7,7,7,7,7,7,7,7,7
1630.0,5,5,5,5,5,5,5,5,5,5
1631.0,2,2,2,2,2,2,2,2,2,2
1632.0,2,2,2,2,2,2,2,2,2,2
1634.0,3,3,3,3,3,3,3,3,3,3
1635.0,2,2,2,2,2,2,2,2,2,2
1636.0,4,4,4,4,4,4,4,4,4,4
1637.0,3,3,3,3,3,3,3,3,3,3
1638.0,7,7,7,7,7,7,7,7,7,7
1639.0,2,2,2,2,2,2,2,2,2,2
1640.0,5,5,5,5,5,5,5,5,5,5
1641.0,6,6,6,6,6,6,6,6,6,6
1642.0,4,4,4,4,4,4,4,4,4,4
1643.0,3,3,3,3,3,3,3,3,3,3
1644.0,3,3,3,3,3,3,3,3,3,3
1645.0,3,3,3,3,3,3,3,3,3,3
1646.0,2,2,2,2,2,2,2,2,2,2
1647.0,3,3,3,3,3,3,3,3,3,3
1648.0,2,2,2,2,2,2,2,2,2,2
1649.0,1,1,1,1,1,1,1,1,1,1
1651.0,2,2,2,2,2,2,2,2,2,2
1652.0,2,2,2,2,2,2,2,2,2,2
1653.0,3,3,3,3,3,3,3,3,3,3
1654.0,6,6,6,6,6,6,6,6,6,6
1655.0,4,4,4,4,4,4,4,4,4,4
1656.0,2,2,2,2,2,2,2,2,2,2
1657.0,8,8,8,8,8,8,8,8,8,8
1658.0,4,4,4,4,4,4,4,4,4,4
1659.0,5,5,5,5,5,5,5,5,5,5
1660.0,5,5,5,5,5,5,5,5,5,5
1661.0,1,1,1,1,1,1,1,1,1,1
1662.0,5,5,5,5,5,5,5,5,5,5
1663.0,4,4,4,4,4,4,4,4,4,4
1664.0,11,11,11,11,11,11,11,11,11,11
1665.0,4,4,4,4,4,4,4,4,4,4
1666.0,3,3,3,3,3,3,3,3,3,3
1667.0,2,2,2,2,2,2,2,2,2,2
1668.0,2,2,2,2,2,2,2,2,2,2
1669.0,1,1,1,1,1,1,1,1,1,1
1671.0,7,7,7,7,7,7,7,7,7,7
1672.0,2,2,2,2,2,2,2,2,2,2
1673.0,4,4,4,4,4,4,4,4,4,4
1674.0,4,4,4,4,4,4,4,4,4,4
1675.0,4,4,4,4,4,4,4,4,4,4
1676.0,4,4,4,4,4,4,4,4,4,4
1677.0,5,5,5,5,5,5,5,5,5,5
1678.0,2,2,2,2,2,2,2,2,2,2
1679.0,1,1,1,1,1,1,1,1,1,1
1680.0,1,1,1,1,1,1,1,1,1,1
1681.0,6,6,6,6,6,6,6,6,6,6
1682.0,3,3,3,3,3,3,3,3,3,3
1683.0,2,2,2,2,2,2,2,2,2,2
1684.0,3,3,3,3,3,3,3,3,3,3
1686.0,7,7,7,7,7,7,7,7,7,7
1687.0,2,2,2,2,2,2,2,2,2,2
1688.0,4,4,4,4,4,4,4,4,4,4
1689.0,1,1,1,1,1,1,1,1,1,1
1690.0,4,4,4,4,4,4,4,4,4,4
1691.0,4,4,4,4,4,4,4,4,4,4
1692.0,5,5,5,5,5,5,5,5,5,5
1693.0,4,4,4,4,4,4,4,4,4,4
1694.0,5,5,5,5,5,5,5,5,5,5
1695.0,3,3,3,3,3,3,3,3,3,3
1696.0,4,4,4,4,4,4,4,4,4,4
1697.0,7,7,7,7,7,7,7,7,7,7
1698.0,4,4,4,4,4,4,4,4,4,4
1699.0,4,4,4,4,4,4,4,4,4,4
1700.0,7,7,7,7,7,7,7,7,7,7
1701.0,5,5,5,5,5,5,5,5,5,5
1702.0,2,2,2,2,2,2,2,2,2,2
1703.0,2,2,2,2,2,2,2,2,2,2
1704.0,7,7,7,7,7,7,7,7,7,7
1705.0,3,3,3,3,3,3,3,3,3,3
1706.0,4,4,4,4,4,4,4,4,4,4
1707.0,1,1,1,1,1,1,1,1,1,1
1708.0,6,6,6,6,6,6,6,6,6,6
1709.0,2,2,2,2,2,2,2,2,2,2
1710.0,6,6,6,6,6,6,6,6,6,6
1711.0,2,2,2,2,2,2,2,2,2,2
1712.0,2,2,2,2,2,2,2,2,2,2
1713.0,1,1,1,1,1,1,1,1,1,1
1714.0,3,3,3,3,3,3,3,3,3,3
1715.0,4,4,4,4,4,4,4,4,4,4
1716.0,4,4,4,4,4,4,4,4,4,4
